BOAMP_AVIS_NUM,D_18_01_Annexed1_Infructueuxouverte,D_18_02_Annexed1_Infructueuxrestreinte,D_18_03_Annexed1_Recherche,D_18_04_Annexed1_Raisonstechniques,D_18_05_Annexed1_Raisonsartistiques,D_18_06_Annexed1_Proprieteintellectuelle,D_18_07_Annexed1_Urgenceimperieuse,D_18_08_Annexed1_Marchecomplementaire,D_18_09_Annexed1_Prestationsidentiques,D_18_10_Annexed1_Laureatsconcours,D_18_11_Annexed1_Matierespremieres,D_18_12_Annexed1_Cessationactivite,D_18_13_Annexed1_Liquidateurs,D_18_14_Annexed1_Horsscope,D_18_15_Annexed1_Explication
20-151445,False,False,False,False,False,True,False,,False,False,,,,False,La société DEAL Informatique a l'exclusivité sur les prestations objet de l'accord cadre.
21-25404,False,False,False,False,False,False,False,,False,False,,,,True,"En vertu des directives 2014/24/UE du Parlement européen et du Conseil du 26 février 2014, le montant du présent accord-cadre mono-attributaire à bons de commande de service est inférieur au seuil d'application des directives susvisées. Ce dernier n'est donc pas soumis à l'obligation de publication préalable d'un avis de publicité au JOUE"
21-25531,False,False,False,False,False,False,False,,False,False,,,,True,"En vertu des directives 2014/24/UE du Parlement européen et du Conseil du 26 février 2014, le montant estimé du présent marché de travaux est inférieur au seuil d'application des directives susvisées. Ce dernier n'est donc pas soumis à l'obligation de publication préalable d'un avis de publicité au JOUE."
21-37989,False,False,False,False,False,True,False,,False,False,,,,False,"Le marché est passé en application de l'article R.2122-3 du Code de la commande publique permettant de négocier, sans publicité ni mise en concurrence, les marchés qui ne peuvent être confiés qu'à un opérateur économique déterminé pour des raisons techniques, artistiques, ou tenant à la protection des droits d'exclusivité (conformément à l'arrêt du Conseil d'Etat no356670 du 28 janvier 2013 ""département du Rhône""). La S.A.S.P. BIARRITZ OLYMPIQUE PAYS BASQUE est en effet le détenteur exclusif de tous les supports de communication/ publicité concernés par le présent marché."
21-38766,False,False,False,False,False,False,False,,False,False,,,,True,"En vertu des directives 2014/24/UE du Parlement européen et du Conseil du 26 février 2014, le montant estimé du présent marché de travaux est inférieur au seuil d'application des directives susvisées. Ce dernier n'est donc pas soumis à l'obligation de publication préalable d'un avis de publicité au JOUE."
21-40569,False,False,False,False,False,False,False,,False,False,,,,True,"La passation du présent marché constitue un marché subséquent ayant donné lieu à la sollicitation des attributaires du lot no2 de l'accord-cadre multi-attributaire à marchés subséquents relatif à l'acquisition d'instrumentation scientifique, dans les conditions fixées par cet accord-cadre, en application des articles R. 2162-9 et R. 2162-10 du code de la commande publique. "
21-43194,False,False,False,False,False,False,False,,False,False,,,,True,Le montant du marché (montant estimé à 217 485 euro HT) n'impose pas de publication préalable au Journal officiel de l'Union européenne. 
21-43346,False,False,False,False,False,True,False,,False,False,,,,False,Le recours à la procédure du marché négocié sans publicité et sans mise en concurrence se justifie par la détention de droits d'exclusivité par la société MEGA INTERNATIONAL relatifs à la réalisation des prestations de maintenance des logiciels MEGA sur le territoire français.
21-43396,False,False,False,False,False,True,False,,False,False,,,,False,"Afin de garantir le maintien en condition opérationnel des données et applications installées sur les EXADATA de la Région ne peut être confiée qu'à ORACLE France SAS, seul à détenir l'exclusivité des droits de propriété pour intervenir sur ses logiciel et ses matériels."
21-43576,False,False,False,False,False,False,False,,False,False,,,,True,Marché de Travaux basé sur la base d'une Mapa au vu des montants estimés avec publication au Boamp
21-43999,False,False,False,True,False,False,False,,False,False,,,,False,"Un tel spectromètre de masse QTRAP 7500 présente la seule solution adaptée dun point de vue opérationnel et coût aux projets de recherche du CRSA à la frontière entre la recherche fondamentale et le soin. Il serait bien plus polyvalent et plus puissant que les meilleurs triples quadrupôles (simples sans piège à ions) en termes exploratoires/identification de molécules et beaucoup moins coûteux (prix dachat, maintenance, entretien) quune solution de haute résolution par ailleurs beaucoup moins sensible."
21-44214,False,False,False,False,False,True,False,,False,False,,,,False,Marché passé en application de l'article R2122-3.3° du code de la commande publique sur production d'une attestation d'exclusivité produite par la société Bruler pour les prestations de maintenance objet du marché nécessaires au bon fonctionnement des appareils de spectrométrie de marque Bruker. Aucune solution de remplacement raisonnable n'existe et l'absence de concurrence ne résulte pas d'une restriction artificielle des caractéristiques du marché.
21-44507,False,False,False,False,False,False,False,,False,False,,,,True,Le présent MNSC est signé selon une procédure négociée sans publicité et sans mise en concurrence réalisé conformément à l'article R2122-3 du code de la commande publique.
21-44514,False,False,False,False,False,False,False,,False,False,,,,True,"En vertu des directives 2014/24/ue du parlement européen et du conseil du 26 février 2014, l'estimation du présent marché public est inférieur au seuil d'application des Directives susvisées. Ce dernier n'est donc pas soumis à l'obligation de publication préalable d'un avis de publicité au JOUE. Toutefois, le pouvoir adjudicateur a souhaité, outre une publication au BOAMP, procéder à une publication supra-nationale au JOUE. "
21-44976,False,False,False,False,False,False,False,,False,False,,,,True,Estimation administrative sous-évaluée par rapport à l'offre retenue.
