BOAMP_AVIS_NUM,D_03_01_Typepouvoiradjudicateur_Minautoritenationale,D_03_02_Typepouvoiradjudicateur_Agencenational,D_03_03_Typepouvoiradjudicateur_Autotriteregional,D_03_04_Typepouvoiradjudicateur_Agenceregional,D_03_05_Typepouvoiradjudicateur_Orgdroitpublic,D_03_06_Typepouvoiradjudicateur_Institutioneuropeenne,D_03_07_Typepouvoiradjudicateur_Autre
19-148183,False,False,True,False,False,False,
20-31911,False,False,False,False,False,False,Société d'économie mixte
20-67752,False,False,True,False,False,False,
20-78226,True,False,False,False,False,False,
20-96060,False,False,True,False,False,False,
21-10144,False,False,True,False,False,False,
21-10730,False,False,True,False,False,False,
21-14543,False,False,False,False,True,False,
21-14950,True,False,False,False,False,False,
21-15477,False,False,True,False,False,False,
21-17721,False,False,True,False,False,False,
21-21243,True,False,False,False,False,False,
21-24506,False,False,True,False,False,False,
21-26276,False,False,True,False,False,False,
21-26408,False,False,True,False,False,False,
21-26907,False,False,False,False,True,False,
21-27362,False,False,False,False,True,False,
21-27475,False,False,True,False,False,False,
21-27868,False,False,False,False,True,False,
21-29893,False,False,False,False,False,False,communauté d'agglomération
21-30458,False,False,True,False,False,False,
21-30810,False,False,True,False,False,False,
21-30827,False,False,False,False,True,False,
21-31711,False,False,False,False,False,False,EPCI
21-32099,False,False,False,False,True,False,
21-33098,False,False,False,False,False,False,Collectivité à statut particulier
21-33396,False,False,True,False,False,False,
21-35484,True,False,False,False,False,False,
21-35743,True,False,False,False,False,False,
21-36055,False,False,False,False,False,False,Établissement public de santé
21-36135,False,False,True,False,False,False,
21-36502,False,False,True,False,False,False,
21-37791,False,False,False,False,False,False,EPCI
21-38049,False,False,True,False,False,False,
21-40651,False,False,False,False,False,False,Communauté de Communes
21-41051,False,False,True,False,False,False,
21-41155,True,False,False,False,False,False,
21-41285,True,False,False,False,False,False,
21-41498,False,False,False,False,False,False,SA HLM
21-41597,False,False,True,False,False,False,
21-42070,True,False,False,False,False,False,
21-42117,False,False,True,False,False,False,
21-42209,False,False,False,False,False,False,CHU
21-43218,False,False,True,False,False,False,
21-43520,False,False,False,False,False,False,Collectivté territoriale
21-43538,False,False,False,False,False,False,Caisse de Retraite
21-43661,False,False,True,False,False,False,
21-43755,False,False,False,False,False,False,Etablissement public administratif
21-44248,False,False,True,False,False,False,
21-44253,False,False,True,False,False,False,
21-44510,False,False,False,False,True,False,
21-44681,False,False,True,False,False,False,
21-45448,False,False,True,False,False,False,
21-45712,False,False,False,False,False,False,SAS
21-45813,False,False,True,False,False,False,
21-46108,False,False,False,False,False,False,Etablissement public de santé
18-175349,False,False,True,False,False,False,
21-46267,True,False,False,False,False,False,
21-46348,False,False,True,False,False,False,
21-46375,False,False,True,False,False,False,
21-46527,False,False,True,False,False,False,
21-47405,False,False,True,False,False,False,
21-47779,False,False,False,False,False,False,oph
21-47785,False,False,False,False,True,False,
21-47832,False,False,True,False,False,False,
21-47981,False,False,False,False,True,False,
21-48733,False,False,False,False,False,False,établissement public de santé
21-48921,False,False,False,False,True,False,
21-48924,False,False,True,False,False,False,
21-49349,False,False,True,False,False,False,
21-49490,True,False,False,False,False,False,
21-49700,False,False,True,False,False,False,
21-49778,False,False,True,False,False,False,
21-50045,False,False,True,False,False,False,
21-50094,False,False,False,False,False,False,Entité adjudicatrice : SEM
21-50135,False,False,True,False,False,False,
21-50587,False,False,True,False,False,False,
21-50637,False,False,True,False,False,False,
21-50812,False,False,False,False,True,False,
21-51009,False,False,False,False,True,False,
21-51050,False,False,True,False,False,False,
21-51055,False,False,True,False,False,False,
21-51075,False,False,True,False,False,False,
21-51399,False,False,True,False,False,False,
21-51839,False,False,False,False,False,False,Etablissement public de santé
21-51890,False,False,False,False,True,False,
21-52052,False,False,True,False,False,False,
21-52186,False,False,False,False,True,False,
21-52209,False,False,True,False,False,False,
21-52286,False,False,False,False,True,False,
21-52555,False,False,True,False,False,False,
21-52653,False,False,True,False,False,False,
21-52749,False,False,True,False,False,False,
21-53014,True,False,False,False,False,False,
21-53051,False,False,True,False,False,False,
21-53267,True,False,False,False,False,False,
21-53365,False,False,False,False,False,False,Etablissement public de santé
21-53510,False,False,False,False,False,False,santé
21-53558,True,False,False,False,False,False,
21-53635,False,False,False,False,True,False,
21-53694,True,False,False,False,False,False,
21-53840,False,False,False,False,True,False,
21-53862,True,False,False,False,False,False,
21-53916,True,False,False,False,False,False,
21-53950,False,False,False,False,False,False,Etablissement public de santé
21-53965,False,False,True,False,False,False,
21-54123,False,False,True,False,False,False,
21-54181,False,False,False,False,True,False,
21-54221,False,False,False,True,False,False,
21-54491,False,False,True,False,False,False,
21-54503,True,False,False,False,False,False,
21-54562,True,False,False,False,False,False,
21-54625,False,False,True,False,False,False,
21-54660,False,False,False,False,False,False,Etablissement public national de santé
21-54696,False,False,True,False,False,False,
21-54723,False,False,False,False,True,False,
21-54846,False,False,True,False,False,False,
21-54876,False,False,False,False,True,False,
21-54889,True,False,False,False,False,False,
21-54929,False,False,True,False,False,False,
21-54961,False,False,True,False,False,False,
21-55193,False,False,False,False,False,False,Collectivité territoriale.
21-55204,False,False,True,False,False,False,
21-55238,False,False,True,False,False,False,
21-55259,True,False,False,False,False,False,
21-55320,True,False,False,False,False,False,
21-55335,True,False,False,False,False,False,
21-55380,False,False,True,False,False,False,
21-55389,False,False,False,False,True,False,
21-55438,False,False,True,False,False,False,
21-55474,False,False,True,False,False,False,
21-55539,True,False,False,False,False,False,
21-55958,False,False,True,False,False,False,
21-56010,False,False,False,False,True,False,
21-56065,False,False,False,False,False,False,Etablissement public intercommunal
21-56076,False,False,True,False,False,False,
21-56157,False,False,False,False,True,False,
21-56240,False,False,True,False,False,False,
21-56373,True,False,False,False,False,False,
21-56380,True,False,False,False,False,False,
21-56384,False,False,True,False,False,False,
21-56392,False,False,True,False,False,False,
21-56440,False,False,True,False,False,False,
21-56529,False,False,True,False,False,False,
21-56543,False,False,False,False,True,False,
21-56629,False,False,True,False,False,False,
21-56634,False,False,True,False,False,False,
21-56650,False,False,True,False,False,False,
21-56711,False,False,False,False,False,False,Etablissement public de santé
21-56762,False,False,True,False,False,False,
21-56803,False,False,False,False,True,False,
21-56806,False,False,True,False,False,False,
21-56829,False,False,False,False,False,False,Etablissement public de santé
21-56853,False,False,True,False,False,False,
18-18430,False,False,True,False,False,False,
21-56897,False,False,False,True,False,False,
21-56932,False,False,True,False,False,False,
21-56944,False,False,True,False,False,False,
21-56949,False,False,True,False,False,False,
21-56969,True,False,False,False,False,False,
21-56994,False,False,True,False,False,False,
21-57000,False,False,True,False,False,False,
21-57012,False,False,True,False,False,False,
21-57020,False,False,True,False,False,False,
21-57037,False,False,False,False,False,False,Communauté de Communes - EPCI
21-57260,False,False,True,False,False,False,
21-57263,True,False,False,False,False,False,
21-57264,False,False,False,False,False,False,Santé
21-57265,False,False,False,False,True,False,
21-57268,False,False,True,False,False,False,
21-57272,False,False,True,False,False,False,
21-57273,False,False,True,False,False,False,
21-57278,False,False,True,False,False,False,
21-57281,False,False,True,False,False,False,
21-57288,False,False,True,False,False,False,
21-57291,False,False,True,False,False,False,
21-57294,False,False,True,False,False,False,
21-57295,False,False,True,False,False,False,
21-57298,False,False,False,False,True,False,
21-57300,False,False,False,False,False,False,CHU
21-57301,False,False,True,False,False,False,
21-57303,False,False,True,False,False,False,
21-57307,False,False,True,False,False,False,
21-57308,False,False,False,False,False,False,autre
21-57311,False,False,False,False,True,False,
21-57315,True,False,False,False,False,False,
21-57322,False,False,True,False,False,False,
